Date,Source_currency,Target_currency,Exchange_rate
2022-04-10,GBP,TJS,16.165142
2022-04-10,GBP,TMT,4.574064
2022-04-10,GBP,TND,3.880814
2022-04-10,GBP,TOP,2.939455
2022-04-10,GBP,TRY,19.215236
2022-04-10,GBP,TTD,8.842886
2022-04-10,GBP,TWD,37.668982
2022-04-10,GBP,TZS,3025.919355
2022-04-10,GBP,UAH,38.328712
2022-04-10,GBP,UGX,4621.557482
2022-04-10,GBP,UYU,54.787809
2022-04-10,GBP,UZS,14797.291445
2022-04-10,GBP,VEF,278653287810.79
2022-04-10,GBP,VND,29792.661656
2022-04-10,GBP,VUV,148.711284
2022-04-10,GBP,WST,3.416925
2022-04-10,GBP,XAF,785.55699
2022-04-10,GBP,XAG,0.052593
2022-04-10,GBP,XAU,0.00067
2022-04-10,GBP,XCD,3.521833
2022-04-10,GBP,XDR,0.950155
2022-04-10,GBP,XOF,787.758792
2022-04-10,GBP,XPF,143.542609
2022-04-10,GBP,YER,326.243905
2022-04-10,GBP,ZAR,19.091695
2022-04-10,GBP,ZMK,11729.926521
2022-04-10,GBP,ZMW,22.847315
2022-04-10,GBP,ZWL,419.614421
2022-04-11,GBP,USD,1.302338
2022-04-11,GBP,EUR,1.197266
2022-04-11,GBP,AED,4.783618
2022-04-11,GBP,AFN,115.240739
2022-04-11,GBP,ALL,144.944615
2022-04-11,GBP,AMD,618.402058
2022-04-11,GBP,ANG,2.349264
2022-04-11,GBP,AOA,571.316364
2022-04-11,GBP,ARS,146.559155
2022-04-11,GBP,AUD,1.756366
2022-04-11,GBP,AWG,2.344209
2022-04-11,GBP,AZN,2.211442
2022-04-11,GBP,BAM,2.336301
2022-04-11,GBP,BBD,2.631983
2022-04-11,GBP,BDT,112.396069
2022-04-11,GBP,BGN,2.339351
2022-04-11,GBP,BHD,0.49101
2022-04-11,GBP,BIF,2617.700269
2022-04-11,GBP,BMD,1.302338
2022-04-11,GBP,BND,1.777925
2022-04-11,GBP,BOB,8.961651
2022-04-11,GBP,BRL,6.114607
2022-04-11,GBP,BSD,1.303569
2022-04-11,GBP,BTC,3.2985005e-05
2022-04-11,GBP,BTN,99.022635
2022-04-11,GBP,BWP,15.00895
2022-04-11,GBP,BYN,4.319427
2022-04-11,GBP,BYR,25525.833471
2022-04-11,GBP,BZD,2.627564
2022-04-11,GBP,CAD,1.646253
2022-04-11,GBP,CDF,2618.349957
2022-04-11,GBP,CHF,1.213128
2022-04-11,GBP,CLF,0.038573
2022-04-11,GBP,CLP,1064.335545
2022-04-11,GBP,CNY,8.29551
2022-04-11,GBP,COP,4874.223018
2022-04-11,GBP,CRC,854.767482
2022-04-11,GBP,CUC,1.302338
2022-04-11,GBP,CUP,34.511969
2022-04-11,GBP,CVE,132.350164
2022-04-11,GBP,CZK,29.26222
2022-04-11,GBP,DJF,231.451826
2022-04-11,GBP,DKK,8.903177
2022-04-11,GBP,DOP,71.72631
2022-04-11,GBP,DZD,186.669397
2022-04-11,GBP,EGP,24.014466
2022-04-11,GBP,ERN,19.535083
2022-04-11,GBP,ETB,66.61442
2022-04-11,GBP,FJD,2.744159
2022-04-11,GBP,FKP,0.99884
2022-04-11,GBP,GEL,3.998586
2022-04-11,GBP,GGP,0.99884
2022-04-11,GBP,GHS,9.702235
2022-04-11,GBP,GIP,0.99884
2022-04-11,GBP,GMD,70.260795
2022-04-11,GBP,GNF,11609.699198
2022-04-11,GBP,GTQ,10.004619
2022-04-11,GBP,GYD,272.718583
2022-04-11,GBP,HKD,10.207794
2022-04-11,GBP,HNL,31.816708
2022-04-11,GBP,HRK,9.041747
2022-04-11,GBP,HTG,142.736781
2022-04-11,GBP,HUF,453.058717
2022-04-11,GBP,IDR,18702.556787
2022-04-11,GBP,ILS,4.182011
2022-04-11,GBP,IMP,0.99884
2022-04-11,GBP,INR,98.765765
2022-04-11,GBP,IQD,1901.414126
2022-04-11,GBP,IRR,55088.916369
2022-04-11,GBP,ISK,167.129151
2022-04-11,GBP,JEP,0.99884
2022-04-11,GBP,JMD,201.283572
2022-04-11,GBP,JOD,0.924274
2022-04-11,GBP,JPY,163.411568
2022-04-11,GBP,KES,150.224975
2022-04-11,GBP,KGS,112.187084
2022-04-11,GBP,KHR,5274.470977
2022-04-11,GBP,KMF,588.852699
2022-04-11,GBP,KPW,1172.105054
2022-04-11,GBP,KRW,1608.635165
2022-04-11,GBP,KWD,0.397148
2022-04-11,GBP,KYD,1.086163
2022-04-11,GBP,KZT,587.446915
2022-04-11,GBP,LAK,15471.78033
2022-04-11,GBP,LBP,1975.647266
2022-04-11,GBP,LKR,417.119077
2022-04-11,GBP,LRD,198.459284
2022-04-11,GBP,LSL,18.975564
2022-04-11,GBP,LTL,3.845468
2022-04-11,GBP,LVL,0.787772
2022-04-11,GBP,LYD,6.114522
2022-04-11,GBP,MAD,12.754455
2022-04-11,GBP,MDL,24.004836
2022-04-11,GBP,MGA,5215.865622
2022-04-11,GBP,MKD,73.717045
2022-04-11,GBP,MMK,2413.480266
2022-04-11,GBP,MNT,3749.136473
2022-04-11,GBP,MOP,10.524447
2022-04-11,GBP,MRO,464.9346
2022-04-11,GBP,MUR,56.583068
2022-04-11,GBP,MVR,20.13485
2022-04-11,GBP,MWK,1055.552797
2022-04-11,GBP,MXN,25.974411
2022-04-11,GBP,MYR,5.509542
2022-04-11,GBP,MZN,83.128218
2022-04-11,GBP,NAD,18.975428
2022-04-11,GBP,NGN,541.278002
2022-04-11,GBP,NIO,46.558929
2022-04-11,GBP,NOK,11.491968
2022-04-11,GBP,NPR,158.43742
2022-04-11,GBP,NZD,1.910413
2022-04-11,GBP,OMR,0.501398
2022-04-11,GBP,PAB,1.303449
2022-04-11,GBP,PEN,4.838182
2022-04-11,GBP,PGK,4.577746
2022-04-11,GBP,PHP,68.059926
2022-04-11,GBP,PKR,238.196652
2022-04-11,GBP,PLN,5.583912
2022-04-11,GBP,PYG,8898.939407
2022-04-11,GBP,QAR,4.741848
2022-04-11,GBP,RON,5.914576
2022-04-11,GBP,RSD,140.984625
2022-04-11,GBP,RUB,108.753946
2022-04-11,GBP,RWF,1330.989888
2022-04-11,GBP,SAR,4.884091
2022-04-11,GBP,SBD,10.418768
2022-04-11,GBP,SCR,18.772543
2022-04-11,GBP,SDG,582.798392
2022-04-11,GBP,SEK,12.38912
2022-04-11,GBP,SGD,1.778477
2022-04-11,GBP,SHP,1.793843
2022-04-11,GBP,SLL,15823.411751
2022-04-11,GBP,SOS,754.053943
2022-04-11,GBP,SRD,26.900455
2022-04-11,GBP,STD,26955.776347
2022-04-11,GBP,SVC,11.405182
2022-04-11,GBP,SYP,3271.474607
2022-04-11,GBP,SZL,18.975125
2022-04-11,GBP,THB,43.81007
2022-04-11,GBP,TJS,16.300941
2022-04-11,GBP,TMT,4.571208
2022-04-11,GBP,TND,3.876411
2022-04-11,GBP,TOP,2.944852
2022-04-11,GBP,TRY,19.104783
2022-04-11,GBP,TTD,8.852514
2022-04-11,GBP,TWD,37.827706
2022-04-11,GBP,TZS,3024.029918
2022-04-11,GBP,UAH,38.324407
2022-04-11,GBP,UGX,4608.026393
2022-04-11,GBP,UYU,54.845676
2022-04-11,GBP,UZS,14768.517784
2022-04-11,GBP,VEF,278479318700.0279
2022-04-11,GBP,VND,29774.06147
2022-04-11,GBP,VUV,148.61844
2022-04-11,GBP,WST,3.414791
2022-04-11,GBP,XAF,783.554398
2022-04-11,GBP,XAG,0.051911
2022-04-11,GBP,XAU,0.000667
2022-04-11,GBP,XCD,3.519635
2022-04-11,GBP,XDR,0.9506
2022-04-11,GBP,XOF,783.359636
2022-04-11,GBP,XPF,143.125873
2022-04-11,GBP,YER,326.007869
2022-04-11,GBP,ZAR,18.997028
2022-04-11,GBP,ZMK,11722.612637
2022-04-11,GBP,ZMW,22.812096
2022-04-11,GBP,ZWL,419.352447
2022-04-12,GBP,USD,1.300204
2022-04-12,GBP,EUR,1.201025
2022-04-12,GBP,AED,4.775781
2022-04-12,GBP,AFN,115.064503
2022-04-12,GBP,ALL,145.135196
2022-04-12,GBP,AMD,615.165636
2022-04-12,GBP,ANG,2.343556
2022-04-12,GBP,AOA,547.223334
2022-04-12,GBP,ARS,146.568707
2022-04-12,GBP,AUD,1.744538
2022-04-12,GBP,AWG,2.340367
2022-04-12,GBP,AZN,2.208085
2022-04-12,GBP,BAM,2.34034
2022-04-12,GBP,BBD,2.625573
2022-04-12,GBP,BDT,112.08703
2022-04-12,GBP,BGN,2.346585
2022-04-12,GBP,BHD,0.490151
2022-04-12,GBP,BIF,2613.410134
2022-04-12,GBP,BMD,1.300204
2022-04-12,GBP,BND,1.772894
2022-04-12,GBP,BOB,8.953019
2022-04-12,GBP,BRL,6.077929
2022-04-12,GBP,BSD,1.300342
2022-04-12,GBP,BTC,3.2430034e-05
2022-04-12,GBP,BTN,98.968079
2022-04-12,GBP,BWP,14.98117
2022-04-12,GBP,BYN,4.308944
2022-04-12,GBP,BYR,25483.999314
2022-04-12,GBP,BZD,2.621145
2022-04-12,GBP,CAD,1.642814
2022-04-12,GBP,CDF,2613.410501
2022-04-12,GBP,CHF,1.212687
2022-04-12,GBP,CLF,0.037982
2022-04-12,GBP,CLP,1048.029714
2022-04-12,GBP,CNY,8.277228
2022-04-12,GBP,COP,4876.05122
2022-04-12,GBP,CRC,852.682856
2022-04-12,GBP,CUC,1.300204
2022-04-12,GBP,CUP,34.455407
2022-04-12,GBP,CVE,132.816283
2022-04-12,GBP,CZK,29.369532
2022-04-12,GBP,DJF,231.072203
2022-04-12,GBP,DKK,8.932269
2022-04-12,GBP,DOP,71.44633
2022-04-12,GBP,DZD,186.47007
2022-04-12,GBP,EGP,24.052348
2022-04-12,GBP,ERN,19.503067
2022-04-12,GBP,ETB,66.492079
2022-04-12,GBP,FJD,2.743687
2022-04-12,GBP,FKP,0.997203
2022-04-12,GBP,GEL,3.978207
2022-04-12,GBP,GGP,0.997203
2022-04-12,GBP,GHS,9.884483
2022-04-12,GBP,GIP,0.997203
2022-04-12,GBP,GMD,70.275608
2022-04-12,GBP,GNF,11584.818642
2022-04-12,GBP,GTQ,9.977582
2022-04-12,GBP,GYD,271.929107
2022-04-12,GBP,HKD,10.190544
2022-04-12,GBP,HNL,31.777271
2022-04-12,GBP,HRK,9.06944
2022-04-12,GBP,HTG,141.739382
2022-04-12,GBP,HUF,454.308218
2022-04-12,GBP,IDR,18676.455977
2022-04-12,GBP,ILS,4.16417
2022-04-12,GBP,IMP,0.997203
2022-04-12,GBP,INR,99.010603
2022-04-12,GBP,IQD,1898.297908
2022-04-12,GBP,IRR,54998.630968
2022-04-12,GBP,ISK,167.661276
2022-04-12,GBP,JEP,0.997203
2022-04-12,GBP,JMD,201.042065
2022-04-12,GBP,JOD,0.922756
2022-04-12,GBP,JPY,163.067645
2022-04-12,GBP,KES,149.978424
2022-04-12,GBP,KGS,111.843624
2022-04-12,GBP,KHR,5265.82579
2022-04-12,GBP,KMF,590.780268
2022-04-12,GBP,KPW,1170.184097
2022-04-12,GBP,KRW,1597.558847
2022-04-12,GBP,KWD,0.396393
2022-04-12,GBP,KYD,1.083648
2022-04-12,GBP,KZT,583.42612
2022-04-12,GBP,LAK,15446.423816
2022-04-12,GBP,LBP,1970.360886
2022-04-12,GBP,LKR,422.617081
2022-04-12,GBP,LRD,197.955843
2022-04-12,GBP,LSL,18.969568
2022-04-12,GBP,LTL,3.839165
2022-04-12,GBP,LVL,0.786481
2022-04-12,GBP,LYD,6.104443
2022-04-12,GBP,MAD,12.784846
2022-04-12,GBP,MDL,23.946596
2022-04-12,GBP,MGA,5200.816538
2022-04-12,GBP,MKD,73.985346
2022-04-12,GBP,MMK,2407.615801
2022-04-12,GBP,MNT,3742.992032
2022-04-12,GBP,MOP,10.496167
2022-04-12,GBP,MRO,464.172621
2022-04-12,GBP,MUR,56.238675
2022-04-12,GBP,MVR,20.088836
2022-04-12,GBP,MWK,1053.839572
2022-04-12,GBP,MXN,25.75307
2022-04-12,GBP,MYR,5.503774
2022-04-12,GBP,MZN,82.992464
2022-04-12,GBP,NAD,18.970317
2022-04-12,GBP,NGN,539.051523
2022-04-12,GBP,NIO,46.482424
2022-04-12,GBP,NOK,11.407919
2022-04-12,GBP,NPR,158.344708
2022-04-12,GBP,NZD,1.896516
2022-04-12,GBP,OMR,0.500611
2022-04-12,GBP,PAB,1.300342
2022-04-12,GBP,PEN,4.816602
2022-04-12,GBP,PGK,4.557275
2022-04-12,GBP,PHP,67.93531
2022-04-12,GBP,PKR,236.872252
2022-04-12,GBP,PLN,5.567693
2022-04-12,GBP,PYG,8869.735154
2022-04-12,GBP,QAR,4.734089
2022-04-12,GBP,RON,5.931791
2022-04-12,GBP,RSD,141.410175
2022-04-12,GBP,RUB,111.004891
2022-04-12,GBP,RWF,1324.907924
2022-04-12,GBP,SAR,4.875706
2022-04-12,GBP,SBD,10.405876
2022-04-12,GBP,SCR,18.743022
2022-04-12,GBP,SDG,581.191578
2022-04-12,GBP,SEK,12.380595
2022-04-12,GBP,SGD,1.773654
2022-04-12,GBP,SHP,1.790907
2022-04-12,GBP,SLL,15803.980349
2022-04-12,GBP,SOS,752.167401
2022-04-12,GBP,SRD,26.944778
2022-04-12,GBP,STD,26911.598664
2022-04-12,GBP,SVC,11.378438
2022-04-12,GBP,SYP,3266.113004
2022-04-12,GBP,SZL,18.970516
2022-04-12,GBP,THB,43.629
2022-04-12,GBP,TJS,16.254705
2022-04-12,GBP,TMT,4.550714
2022-04-12,GBP,TND,3.898659
2022-04-12,GBP,TOP,2.944696
2022-04-12,GBP,TRY,18.965423
2022-04-12,GBP,TTD,8.833636
2022-04-12,GBP,TWD,37.774889
2022-04-12,GBP,TZS,3019.407938
2022-04-12,GBP,UAH,38.393866
2022-04-12,GBP,UGX,4577.263897
2022-04-12,GBP,UYU,54.159663
2022-04-12,GBP,UZS,14724.810941
2022-04-12,GBP,VEF,278022920377.12775
2022-04-12,GBP,VND,29761.670628
2022-04-12,GBP,VUV,148.37487
2022-04-12,GBP,WST,3.409195
2022-04-12,GBP,XAF,784.941278
2022-04-12,GBP,XAG,0.051188
2022-04-12,GBP,XAU,0.000661
2022-04-12,GBP,XCD,3.513866
2022-04-12,GBP,XDR,0.948453
2022-04-12,GBP,XOF,784.675781
2022-04-12,GBP,XPF,143.60791
2022-04-12,GBP,YER,325.375718
2022-04-12,GBP,ZAR,18.887857
2022-04-12,GBP,ZMK,11703.393322
2022-04-12,GBP,ZMW,22.658516
2022-04-12,GBP,ZWL,418.665173
2022-04-13,GBP,USD,1.311974
2022-04-13,GBP,EUR,1.204064
2022-04-13,GBP,AED,4.819016
2022-04-13,GBP,AFN,114.778651
2022-04-13,GBP,ALL,146.613074
2022-04-13,GBP,AMD,619.816056
2022-04-13,GBP,ANG,2.36332
2022-04-13,GBP,AOA,552.177055
2022-04-13,GBP,ARS,148.187651
2022-04-13,GBP,AUD,1.760755
2022-04-13,GBP,AWG,2.362209
2022-04-13,GBP,AZN,2.233716
2022-04-13,GBP,BAM,2.368818
2022-04-13,GBP,BBD,2.647711
2022-04-13,GBP,BDT,113.067476
2022-04-13,GBP,BGN,2.354608
2022-04-13,GBP,BHD,0.494617
2022-04-13,GBP,BIF,2634.444036
2022-04-13,GBP,BMD,1.311974
2022-04-13,GBP,BND,1.78875
2022-04-13,GBP,BOB,9.01525
2022-04-13,GBP,BRL,6.155394
2022-04-13,GBP,BSD,1.31132
2022-04-13,GBP,BTC,3.1873624e-05
2022-04-13,GBP,BTN,99.852198
2022-04-13,GBP,BWP,15.072542
2022-04-13,GBP,BYN,4.345148
2022-04-13,GBP,BYR,25714.692778
2022-04-13,GBP,BZD,2.64323
2022-04-13,GBP,CAD,1.648738
2022-04-13,GBP,CDF,2637.067512
2022-04-13,GBP,CHF,1.225292
2022-04-13,GBP,CLF,0.038316
2022-04-13,GBP,CLP,1057.254736
2022-04-13,GBP,CNY,8.354916
2022-04-13,GBP,COP,4884.046702
2022-04-13,GBP,CRC,854.822768
2022-04-13,GBP,CUC,1.311974
2022-04-13,GBP,CUP,34.767314
2022-04-13,GBP,CVE,133.887335
2022-04-13,GBP,CZK,29.417102
2022-04-13,GBP,DJF,233.164434
2022-04-13,GBP,DKK,8.955601
2022-04-13,GBP,DOP,72.224495
2022-04-13,GBP,DZD,188.129193
2022-04-13,GBP,EGP,24.152003
2022-04-13,GBP,ERN,19.679614
2022-04-13,GBP,ETB,67.199288
2022-04-13,GBP,FJD,2.760984
2022-04-13,GBP,FKP,1.008438
2022-04-13,GBP,GEL,4.034281
2022-04-13,GBP,GGP,1.008438
2022-04-13,GBP,GHS,9.966762
2022-04-13,GBP,GIP,1.008438
2022-04-13,GBP,GMD,70.912571
2022-04-13,GBP,GNF,11676.569206
2022-04-13,GBP,GTQ,10.057693
2022-04-13,GBP,GYD,274.496709
2022-04-13,GBP,HKD,10.284414
2022-04-13,GBP,HNL,32.090642
2022-04-13,GBP,HRK,9.097094
2022-04-13,GBP,HTG,141.621844
2022-04-13,GBP,HUF,454.021362
2022-04-13,GBP,IDR,18840.276376
2022-04-13,GBP,ILS,4.223848
2022-04-13,GBP,IMP,1.008438
2022-04-13,GBP,INR,99.870029
2022-04-13,GBP,IQD,1915.482217
2022-04-13,GBP,IRR,55496.505498
2022-04-13,GBP,ISK,169.060944
2022-04-13,GBP,JEP,1.008438
2022-04-13,GBP,JMD,202.923638
2022-04-13,GBP,JOD,0.930152
2022-04-13,GBP,JPY,164.49267
2022-04-13,GBP,KES,151.467443
2022-04-13,GBP,KGS,109.553118
2022-04-13,GBP,KHR,5306.935112
2022-04-13,GBP,KMF,593.67266
2022-04-13,GBP,KPW,1180.776865
2022-04-13,GBP,KRW,1604.865781
2022-04-13,GBP,KWD,0.400288
2022-04-13,GBP,KYD,1.092822
2022-04-13,GBP,KZT,590.293884
2022-04-13,GBP,LAK,15596.093302
2022-04-13,GBP,LBP,1988.314866
2022-04-13,GBP,LKR,422.61979
2022-04-13,GBP,LRD,199.94213
2022-04-13,GBP,LSL,19.115323
2022-04-13,GBP,LTL,3.873919
2022-04-13,GBP,LVL,0.7936
2022-04-13,GBP,LYD,6.152984
2022-04-13,GBP,MAD,12.877001
2022-04-13,GBP,MDL,24.193595
2022-04-13,GBP,MGA,5247.896316
2022-04-13,GBP,MKD,74.228704
2022-04-13,GBP,MMK,2427.875606
2022-04-13,GBP,MNT,3929.183013
2022-04-13,GBP,MOP,10.587283
2022-04-13,GBP,MRO,468.374536
2022-04-13,GBP,MUR,56.348838
2022-04-13,GBP,MVR,20.269801
2022-04-13,GBP,MWK,1067.286066
2022-04-13,GBP,MXN,25.930191
2022-04-13,GBP,MYR,5.550307
2022-04-13,GBP,MZN,83.743034
2022-04-13,GBP,NAD,19.115234
2022-04-13,GBP,NGN,543.917755
2022-04-13,GBP,NIO,46.87664
2022-04-13,GBP,NOK,11.476369
2022-04-13,GBP,NPR,159.763033
2022-04-13,GBP,NZD,1.929362
2022-04-13,GBP,OMR,0.505044
2022-04-13,GBP,PAB,1.31132
2022-04-13,GBP,PEN,4.90022
2022-04-13,GBP,PGK,4.605062
2022-04-13,GBP,PHP,68.521131
2022-04-13,GBP,PKR,238.319512
2022-04-13,GBP,PLN,5.587881
2022-04-13,GBP,PYG,8943.750397
2022-04-13,GBP,QAR,4.776887
2022-04-13,GBP,RON,5.950724
2022-04-13,GBP,RSD,141.830974
2022-04-13,GBP,RUB,108.139429
2022-04-13,GBP,RWF,1336.90163
2022-04-13,GBP,SAR,4.920061
2022-04-13,GBP,SBD,10.495961
2022-04-13,GBP,SCR,18.909332
2022-04-13,GBP,SDG,587.103759
2022-04-13,GBP,SEK,12.423542
2022-04-13,GBP,SGD,1.786036
2022-04-13,GBP,SHP,1.807114
2022-04-13,GBP,SLL,15947.045567
2022-04-13,GBP,SOS,758.321231
2022-04-13,GBP,SRD,27.121107
2022-04-13,GBP,STD,27155.215447
2022-04-13,GBP,SVC,11.474505
2022-04-13,GBP,SYP,3296.268714
2022-04-13,GBP,SZL,19.115364
2022-04-13,GBP,THB,43.926861
2022-04-13,GBP,TJS,16.39786
2022-04-13,GBP,TMT,4.591909
2022-04-13,GBP,TND,3.922915
2022-04-13,GBP,TOP,2.96664
2022-04-13,GBP,TRY,19.149055
2022-04-13,GBP,TTD,8.908063
2022-04-13,GBP,TWD,37.892044
2022-04-13,GBP,TZS,3044.847909
2022-04-13,GBP,UAH,38.552472
2022-04-13,GBP,UGX,4615.841895
2022-04-13,GBP,UYU,54.379504
2022-04-13,GBP,UZS,14877.786649
2022-04-13,GBP,VEF,280539718068.66956
2022-04-13,GBP,VND,30029.119676
2022-04-13,GBP,VUV,147.704213
2022-04-13,GBP,WST,3.392033
2022-04-13,GBP,XAF,794.467162
2022-04-13,GBP,XAG,0.051113
2022-04-13,GBP,XAU,0.000664
2022-04-13,GBP,XCD,3.545675
2022-04-13,GBP,XDR,0.957904
2022-04-13,GBP,XOF,794.403696
2022-04-13,GBP,XPF,144.317642
2022-04-13,GBP,YER,328.32111
2022-04-13,GBP,ZAR,19.084367
2022-04-13,GBP,ZMK,11809.345012
2022-04-13,GBP,ZMW,22.836372
2022-04-13,GBP,ZWL,422.455132
2022-04-14,GBP,USD,1.306728
2022-04-14,GBP,EUR,1.207626
2022-04-14,GBP,AED,4.799624
2022-04-14,GBP,AFN,114.31572
2022-04-14,GBP,ALL,146.1902
2022-04-14,GBP,AMD,616.13525
2022-04-14,GBP,ANG,2.355745
2022-04-14,GBP,AOA,550.629726
2022-04-14,GBP,ARS,147.578854
2022-04-14,GBP,AUD,1.763955
2022-04-14,GBP,AWG,2.352111
2022-04-14,GBP,AZN,2.219513
2022-04-14,GBP,BAM,2.343746
2022-04-14,GBP,BBD,2.639201
2022-04-14,GBP,BDT,112.861993
2022-04-14,GBP,BGN,2.361131
2022-04-14,GBP,BHD,0.492616
2022-04-14,GBP,BIF,2627.830166
2022-04-14,GBP,BMD,1.306728
2022-04-14,GBP,BND,1.769895
2022-04-14,GBP,BOB,8.999292
2022-04-14,GBP,BRL,6.144888
2022-04-14,GBP,BSD,1.307136
2022-04-14,GBP,BTC,3.270452e-05
2022-04-14,GBP,BTN,99.492316
2022-04-14,GBP,BWP,15.084657
2022-04-14,GBP,BYN,4.330435
2022-04-14,GBP,BYR,25611.870341
2022-04-14,GBP,BZD,2.634815
2022-04-14,GBP,CAD,1.648172
2022-04-14,GBP,CDF,2630.443628
2022-04-14,GBP,CHF,1.232389
2022-04-14,GBP,CLF,0.038615
2022-04-14,GBP,CLP,1065.505555
2022-04-14,GBP,CNY,8.334841
2022-04-14,GBP,COP,4885.856286
2022-04-14,GBP,CRC,852.083166
2022-04-14,GBP,CUC,1.306728
2022-04-14,GBP,CUP,34.628294
2022-04-14,GBP,CVE,134.044293
2022-04-14,GBP,CZK,29.528162
2022-04-14,GBP,DJF,232.231162
2022-04-14,GBP,DKK,8.982397
2022-04-14,GBP,DOP,71.922375
2022-04-14,GBP,DZD,187.758572
2022-04-14,GBP,EGP,24.058569
2022-04-14,GBP,ERN,19.600924
2022-04-14,GBP,ETB,66.943477
2022-04-14,GBP,FJD,2.783391
2022-04-14,GBP,FKP,1.004406
2022-04-14,GBP,GEL,4.005058
2022-04-14,GBP,GGP,1.004406
2022-04-14,GBP,GHS,9.798524
2022-04-14,GBP,GIP,1.004406
2022-04-14,GBP,GMD,70.49783
2022-04-14,GBP,GNF,11629.880291
2022-04-14,GBP,GTQ,10.012304
2022-04-14,GBP,GYD,273.449244
2022-04-14,GBP,HKD,10.248335
2022-04-14,GBP,HNL,31.989037
2022-04-14,GBP,HRK,9.123708
2022-04-14,GBP,HTG,141.819297
2022-04-14,GBP,HUF,454.401466
2022-04-14,GBP,IDR,18795.911347
2022-04-14,GBP,ILS,4.208252
2022-04-14,GBP,IMP,1.004406
2022-04-14,GBP,INR,99.715178
2022-04-14,GBP,IQD,1907.822995
2022-04-14,GBP,IRR,55209.261417
2022-04-14,GBP,ISK,169.548373
2022-04-14,GBP,JEP,1.004406
2022-04-14,GBP,JMD,202.262189
2022-04-14,GBP,JOD,0.926485
2022-04-14,GBP,JPY,164.885573
2022-04-14,GBP,KES,150.86189
2022-04-14,GBP,KGS,106.407
2022-04-14,GBP,KHR,5286.364243
2022-04-14,GBP,KMF,594.495475
2022-04-14,GBP,KPW,1176.055426
2022-04-14,GBP,KRW,1607.569625
2022-04-14,GBP,KWD,0.398564
2022-04-14,GBP,KYD,1.089215
2022-04-14,GBP,KZT,592.218824
2022-04-14,GBP,LAK,15536.996758
2022-04-14,GBP,LBP,1980.384425
2022-04-14,GBP,LKR,421.253795
2022-04-14,GBP,LRD,199.017303
2022-04-14,GBP,LSL,19.170526
2022-04-14,GBP,LTL,3.858429
2022-04-14,GBP,LVL,0.790426
2022-04-14,GBP,LYD,6.135081
2022-04-14,GBP,MAD,12.798118
2022-04-14,GBP,MDL,24.124708
2022-04-14,GBP,MGA,5226.9123
2022-04-14,GBP,MKD,73.835619
2022-04-14,GBP,MMK,2419.96179
2022-04-14,GBP,MNT,3913.471832
2022-04-14,GBP,MOP,10.556345
2022-04-14,GBP,MRO,466.501699
2022-04-14,GBP,MUR,56.054167
2022-04-14,GBP,MVR,20.109024
2022-04-14,GBP,MWK,1060.40792
2022-04-14,GBP,MXN,26.104899
2022-04-14,GBP,MYR,5.529421
2022-04-14,GBP,MZN,83.408425
2022-04-14,GBP,NAD,19.169533
2022-04-14,GBP,NGN,541.677751
2022-04-14,GBP,NIO,46.715393
2022-04-14,GBP,NOK,11.45483
2022-04-14,GBP,NPR,159.182596
2022-04-14,GBP,NZD,1.927332
2022-04-14,GBP,OMR,0.503077
2022-04-14,GBP,PAB,1.307016
2022-04-14,GBP,PEN,4.8793
2022-04-14,GBP,PGK,4.580104
2022-04-14,GBP,PHP,68.452973
2022-04-14,GBP,PKR,236.844679
2022-04-14,GBP,PLN,5.604361
2022-04-14,GBP,PYG,8966.369275
2022-04-14,GBP,QAR,4.757815
2022-04-14,GBP,RON,5.967693
2022-04-14,GBP,RSD,142.067859
2022-04-14,GBP,RUB,107.968441
2022-04-14,GBP,RWF,1331.555912
2022-04-14,GBP,SAR,4.900615
2022-04-14,GBP,SBD,10.449727
2022-04-14,GBP,SCR,18.835937
2022-04-14,GBP,SDG,584.760957
2022-04-14,GBP,SEK,12.44972
2022-04-14,GBP,SGD,1.772335
2022-04-14,GBP,SHP,1.799887
2022-04-14,GBP,SLL,16138.091798
2022-04-14,GBP,SOS,753.328958
2022-04-14,GBP,SRD,27.060376
2022-04-14,GBP,STD,27046.632954
2022-04-14,GBP,SVC,11.436747
2022-04-14,GBP,SYP,3283.088296
2022-04-14,GBP,SZL,19.169813
2022-04-14,GBP,THB,44.007332
2022-04-14,GBP,TJS,16.270439
2022-04-14,GBP,TMT,4.586616
2022-04-14,GBP,TND,3.921469
2022-04-14,GBP,TOP,2.962225
2022-04-14,GBP,TRY,19.114422
2022-04-14,GBP,TTD,8.876913
2022-04-14,GBP,TWD,37.870545
2022-04-14,GBP,TZS,3034.222939
2022-04-14,GBP,UAH,38.421844
2022-04-14,GBP,UGX,4601.025222
2022-04-14,GBP,UYU,54.007201
2022-04-14,GBP,UZS,14805.229016
2022-04-14,GBP,VEF,279417955589.51263
2022-04-14,GBP,VND,29926.033093
2022-04-14,GBP,VUV,147.113605
2022-04-14,GBP,WST,3.37847
2022-04-14,GBP,XAF,786.170193
2022-04-14,GBP,XAG,0.051124
2022-04-14,GBP,XAU,0.000662
2022-04-14,GBP,XCD,3.531498
2022-04-14,GBP,XDR,0.95617
2022-04-14,GBP,XOF,784.693257
2022-04-14,GBP,XPF,144.556742
2022-04-14,GBP,YER,327.008801
2022-04-14,GBP,ZAR,19.197338
