Date,Source_currency,Target_currency,Exchange_rate
2022-03-28,EUR,BAM,1.9558
2022-03-28,EUR,BBD,2.218706
2022-03-28,EUR,BDT,94.749847
2022-03-28,EUR,BGN,1.956621
2022-03-28,EUR,BHD,0.41449
2022-03-28,EUR,BIF,2215.186128
2022-03-28,EUR,BMD,1.099348
2022-03-28,EUR,BND,1.494504
2022-03-28,EUR,BOB,7.543792
2022-03-28,EUR,BRL,5.239054
2022-03-28,EUR,BSD,1.098903
2022-03-28,EUR,BTC,2.3325847e-05
2022-03-28,EUR,BTN,83.651064
2022-03-28,EUR,BWP,12.608949
2022-03-28,EUR,BYN,3.578945
2022-03-28,EUR,BYR,21547.219905
2022-03-28,EUR,BZD,2.215006
2022-03-28,EUR,CAD,1.376257
2022-03-28,EUR,CDF,2212.987178
2022-03-28,EUR,CHF,1.026483
2022-03-28,EUR,CLF,0.03102
2022-03-28,EUR,CLP,855.930683
2022-03-28,EUR,CNY,7.005265
2022-03-28,EUR,COP,4158.98722
2022-03-28,EUR,CRC,720.171935
2022-03-28,EUR,CUC,1.099348
2022-03-28,EUR,CUP,29.132721
2022-03-28,EUR,CVE,110.621882
2022-03-28,EUR,CZK,24.596153
2022-03-28,EUR,DJF,195.37567
2022-03-28,EUR,DKK,7.439394
2022-03-28,EUR,DOP,60.350716
2022-03-28,EUR,DZD,157.168122
2022-03-28,EUR,EGP,20.118725
2022-03-28,EUR,ERN,16.490225
2022-03-28,EUR,ETB,56.039247
2022-03-28,EUR,FJD,2.299012
2022-03-28,EUR,FKP,0.843155
2022-03-28,EUR,GEL,3.501415
2022-03-28,EUR,GGP,0.843155
2022-03-28,EUR,GHS,8.327538
2022-03-28,EUR,GIP,0.843155
2022-03-28,EUR,GMD,59.310127
2022-03-28,EUR,GNF,9784.19673
2022-03-28,EUR,GTQ,8.449123
2022-03-28,EUR,GYD,229.905846
2022-03-28,EUR,HKD,8.60685
2022-03-28,EUR,HNL,26.826894
2022-03-28,EUR,HRK,7.573076
2022-03-28,EUR,HTG,117.02725
2022-03-28,EUR,HUF,374.994204
2022-03-28,EUR,IDR,15805.325539
2022-03-28,EUR,ILS,3.542308
2022-03-28,EUR,IMP,0.843155
2022-03-28,EUR,INR,83.588207
2022-03-28,EUR,IQD,1605.048013
2022-03-28,EUR,IRR,46491.425354
2022-03-28,EUR,ISK,142.596323
2022-03-28,EUR,JEP,0.843155
2022-03-28,EUR,JMD,168.422985
2022-03-28,EUR,JOD,0.779443
2022-03-28,EUR,JPY,135.946464
2022-03-28,EUR,KES,126.259727
2022-03-28,EUR,KGS,103.662353
2022-03-28,EUR,KHR,4452.35921
2022-03-28,EUR,KMF,492.892622
2022-03-28,EUR,KPW,989.413544
2022-03-28,EUR,KRW,1345.387646
2022-03-28,EUR,KWD,0.334697
2022-03-28,EUR,KYD,0.915711
2022-03-28,EUR,KZT,528.982322
2022-03-28,EUR,LAK,12862.370915
2022-03-28,EUR,LBP,1664.412906
2022-03-28,EUR,LKR,313.170239
2022-03-28,EUR,LRD,168.200433
2022-03-28,EUR,LSL,16.138105
2022-03-28,EUR,LTL,3.246088
2022-03-28,EUR,LVL,0.664985
2022-03-28,EUR,LYD,5.139501
2022-03-28,EUR,MAD,10.658172
2022-03-28,EUR,MDL,20.103188
2022-03-28,EUR,MGA,4391.894837
2022-03-28,EUR,MKD,61.647129
2022-03-28,EUR,MMK,1954.345807
2022-03-28,EUR,MNT,3164.772979
2022-03-28,EUR,MOP,8.861524
2022-03-28,EUR,MRO,392.467031
2022-03-28,EUR,MUR,49.415909
2022-03-28,EUR,MVR,16.985103
2022-03-28,EUR,MWK,892.670379
2022-03-28,EUR,MXN,22.091233
2022-03-28,EUR,MYR,4.635395
2022-03-28,EUR,MZN,70.17135
2022-03-28,EUR,NAD,16.138538
2022-03-28,EUR,NGN,457.032587
2022-03-28,EUR,NIO,39.249485
2022-03-28,EUR,NOK,9.569711
2022-03-28,EUR,NPR,133.845795
2022-03-28,EUR,NZD,1.59163
2022-03-28,EUR,OMR,0.423244
2022-03-28,EUR,PAB,1.098803
2022-03-28,EUR,PEN,4.102215
2022-03-28,EUR,PGK,3.86421
2022-03-28,EUR,PHP,57.323269
2022-03-28,EUR,PKR,200.299285
2022-03-28,EUR,PLN,4.695238
2022-03-28,EUR,PYG,7655.320572
2022-03-28,EUR,QAR,4.002769
2022-03-28,EUR,RON,4.947724
2022-03-28,EUR,RSD,117.728772
2022-03-28,EUR,RUB,107.73621
2022-03-28,EUR,RWF,1123.533609
2022-03-28,EUR,SAR,4.124168
2022-03-28,EUR,SBD,8.823068
2022-03-28,EUR,SCR,15.846376
2022-03-28,EUR,SDG,491.955829
2022-03-28,EUR,SEK,10.425271
2022-03-28,EUR,SGD,1.49569
2022-03-28,EUR,SHP,1.514239
2022-03-28,EUR,SLL,13032.770451
2022-03-28,EUR,SOS,643.118719
2022-03-28,EUR,SRD,22.759791
2022-03-28,EUR,STD,22754.28308
2022-03-28,EUR,SVC,9.615026
2022-03-28,EUR,SYP,2761.562432
2022-03-28,EUR,SZL,16.138859
2022-03-28,EUR,THB,37.149715
2022-03-28,EUR,TJS,14.258741
2022-03-28,EUR,TMT,3.858711
2022-03-28,EUR,TND,3.250222
2022-03-28,EUR,TOP,2.473588
2022-03-28,EUR,TRY,16.299372
2022-03-28,EUR,TTD,7.47452
2022-03-28,EUR,TWD,31.659794
2022-03-28,EUR,TZS,2550.4875
2022-03-28,EUR,UAH,32.442997
2022-03-28,EUR,UGX,3950.716081
2022-03-28,EUR,UYU,45.937123
2022-03-28,EUR,UZS,12619.415402
2022-03-28,EUR,VEF,235073817500.05075
2022-03-28,EUR,VND,25142.087715
2022-03-28,EUR,VUV,125.453855
2022-03-28,EUR,WST,2.882541
2022-03-28,EUR,XAF,655.952796
2022-03-28,EUR,XAG,0.044079
2022-03-28,EUR,XAU,0.000571
2022-03-28,EUR,XCD,2.971043
2022-03-28,EUR,XDR,0.796695
2022-03-28,EUR,XOF,657.975371
2022-03-28,EUR,XPF,119.993778
2022-03-28,EUR,YER,275.111939
2022-03-28,EUR,ZAR,16.12238
2022-03-28,EUR,ZMK,9895.452976
2022-03-28,EUR,ZMW,19.674774
2022-03-28,EUR,ZWL,353.989593
2022-03-29,EUR,GBP,0.847049
2022-03-29,EUR,USD,1.109189
2022-03-29,EUR,AED,4.074161
2022-03-29,EUR,AFN,98.173836
2022-03-29,EUR,ALL,122.149415
2022-03-29,EUR,AMD,543.942738
2022-03-29,EUR,ANG,1.997995
2022-03-29,EUR,AOA,498.946224
2022-03-29,EUR,ARS,122.903632
2022-03-29,EUR,AUD,1.476106
2022-03-29,EUR,AWG,1.997094
2022-03-29,EUR,AZN,1.878792
2022-03-29,EUR,BAM,1.9628
2022-03-29,EUR,BBD,2.238348
2022-03-29,EUR,BDT,95.587834
2022-03-29,EUR,BGN,1.956239
2022-03-29,EUR,BHD,0.418179
2022-03-29,EUR,BIF,2231.687761
2022-03-29,EUR,BMD,1.109189
2022-03-29,EUR,BND,1.507252
2022-03-29,EUR,BOB,7.621564
2022-03-29,EUR,BRL,5.277188
2022-03-29,EUR,BSD,1.108637
2022-03-29,EUR,BTC,2.3369266e-05
2022-03-29,EUR,BTN,84.248769
2022-03-29,EUR,BWP,12.727797
2022-03-29,EUR,BYN,3.610621
2022-03-29,EUR,BYR,21740.099462
2022-03-29,EUR,BZD,2.234535
2022-03-29,EUR,CAD,1.386358
2022-03-29,EUR,CDF,2230.577919
2022-03-29,EUR,CHF,1.032866
2022-03-29,EUR,CLF,0.031363
2022-03-29,EUR,CLP,865.400443
2022-03-29,EUR,CNY,7.059102
2022-03-29,EUR,COP,4172.512957
2022-03-29,EUR,CRC,726.549991
2022-03-29,EUR,CUC,1.109189
2022-03-29,EUR,CUP,29.393502
2022-03-29,EUR,CVE,110.86373
2022-03-29,EUR,CZK,24.483904
2022-03-29,EUR,DJF,197.125255
2022-03-29,EUR,DKK,7.437843
2022-03-29,EUR,DOP,60.928003
2022-03-29,EUR,DZD,158.219263
2022-03-29,EUR,EGP,20.322226
2022-03-29,EUR,ERN,16.637837
2022-03-29,EUR,ETB,56.568587
2022-03-29,EUR,FJD,2.313795
2022-03-29,EUR,FKP,0.850702
2022-03-29,EUR,GEL,3.482506
2022-03-29,EUR,GGP,0.850702
2022-03-29,EUR,GHS,8.346635
2022-03-29,EUR,GIP,0.850702
2022-03-29,EUR,GMD,59.618865
2022-03-29,EUR,GNF,9866.233568
2022-03-29,EUR,GTQ,8.518349
2022-03-29,EUR,GYD,231.9336
2022-03-29,EUR,HKD,8.68212
2022-03-29,EUR,HNL,27.053547
2022-03-29,EUR,HRK,7.581747
2022-03-29,EUR,HTG,118.064248
2022-03-29,EUR,HUF,367.440563
2022-03-29,EUR,IDR,15903.659188
2022-03-29,EUR,ILS,3.541429
2022-03-29,EUR,IMP,0.850702
2022-03-29,EUR,INR,83.92893
2022-03-29,EUR,IQD,1619.415572
2022-03-29,EUR,IRR,46863.22439
2022-03-29,EUR,ISK,141.598726
2022-03-29,EUR,JEP,0.850702
2022-03-29,EUR,JMD,170.267623
2022-03-29,EUR,JOD,0.786364
2022-03-29,EUR,JPY,136.56609
2022-03-29,EUR,KES,127.444827
2022-03-29,EUR,KGS,97.552267
2022-03-29,EUR,KHR,4492.214346
2022-03-29,EUR,KMF,492.895761
2022-03-29,EUR,KPW,998.270262
2022-03-29,EUR,KRW,1341.458445
2022-03-29,EUR,KWD,0.337412
2022-03-29,EUR,KYD,0.92378
2022-03-29,EUR,KZT,518.431611
2022-03-29,EUR,LAK,13032.968125
2022-03-29,EUR,LBP,1682.22657
2022-03-29,EUR,LKR,328.141737
2022-03-29,EUR,LRD,169.706079
2022-03-29,EUR,LSL,16.199683
2022-03-29,EUR,LTL,3.275146
2022-03-29,EUR,LVL,0.670937
2022-03-29,EUR,LYD,5.1855
2022-03-29,EUR,MAD,10.709237
2022-03-29,EUR,MDL,20.29266
2022-03-29,EUR,MGA,4434.536285
2022-03-29,EUR,MKD,61.640772
2022-03-29,EUR,MMK,1971.233584
2022-03-29,EUR,MNT,3193.102388
2022-03-29,EUR,MOP,8.938322
2022-03-29,EUR,MRO,395.980192
2022-03-29,EUR,MUR,49.525806
2022-03-29,EUR,MVR,17.136508
2022-03-29,EUR,MWK,906.763611
2022-03-29,EUR,MXN,22.147953
2022-03-29,EUR,MYR,4.673563
2022-03-29,EUR,MZN,70.79925
2022-03-29,EUR,NAD,16.199679
2022-03-29,EUR,NGN,461.144984
2022-03-29,EUR,NIO,39.631369
2022-03-29,EUR,NOK,9.61545
2022-03-29,EUR,NPR,134.797669
2022-03-29,EUR,NZD,1.597992
2022-03-29,EUR,OMR,0.427016
2022-03-29,EUR,PAB,1.108536
2022-03-29,EUR,PEN,4.132869
2022-03-29,EUR,PGK,3.898827
2022-03-29,EUR,PHP,57.752147
2022-03-29,EUR,PKR,202.260598
2022-03-29,EUR,PLN,4.658279
2022-03-29,EUR,PYG,7731.35417
2022-03-29,EUR,QAR,4.038541
2022-03-29,EUR,RON,4.946429
2022-03-29,EUR,RSD,117.729536
2022-03-29,EUR,RUB,97.06122
2022-03-29,EUR,RWF,1128.044957
2022-03-29,EUR,SAR,4.162169
2022-03-29,EUR,SBD,8.891363
2022-03-29,EUR,SCR,15.990622
2022-03-29,EUR,SDG,496.361381
2022-03-29,EUR,SEK,10.342497
2022-03-29,EUR,SGD,1.50421
2022-03-29,EUR,SHP,1.527798
2022-03-29,EUR,SLL,13160.524667
2022-03-29,EUR,SOS,647.766528
2022-03-29,EUR,SRD,22.937468
2022-03-29,EUR,STD,22957.967641
2022-03-29,EUR,SVC,9.699443
2022-03-29,EUR,SYP,2786.28251
2022-03-29,EUR,SZL,16.205918
2022-03-29,EUR,THB,37.160594
2022-03-29,EUR,TJS,14.333741
2022-03-29,EUR,TMT,3.882161
2022-03-29,EUR,TND,3.258018
2022-03-29,EUR,TOP,2.501333
2022-03-29,EUR,TRY,16.182737
2022-03-29,EUR,TTD,7.532347
2022-03-29,EUR,TWD,31.771589
2022-03-29,EUR,TZS,2574.427211
2022-03-29,EUR,UAH,32.592436
2022-03-29,EUR,UGX,3985.478261
2022-03-29,EUR,UYU,46.000348
2022-03-29,EUR,UZS,12702.429462
2022-03-29,EUR,VEF,237178076609.20547
2022-03-29,EUR,VND,25364.373696
2022-03-29,EUR,VUV,126.576853
2022-03-29,EUR,WST,2.908344
2022-03-29,EUR,XAF,658.31844
2022-03-29,EUR,XAG,0.044824
2022-03-29,EUR,XAU,0.000579
2022-03-29,EUR,XCD,2.997638
2022-03-29,EUR,XDR,0.805891
2022-03-29,EUR,XOF,660.52355
2022-03-29,EUR,XPF,119.847287
2022-03-29,EUR,YER,277.573926
2022-03-29,EUR,ZAR,16.116487
2022-03-29,EUR,ZMK,9984.02782
2022-03-29,EUR,ZMW,19.954559
2022-03-29,EUR,ZWL,357.158324
2022-03-30,EUR,GBP,0.849571
2022-03-30,EUR,USD,1.116109
2022-03-30,EUR,AED,4.099585
2022-03-30,EUR,AFN,98.776178
2022-03-30,EUR,ALL,122.911537
2022-03-30,EUR,AMD,544.404971
2022-03-30,EUR,ANG,2.011493
2022-03-30,EUR,AOA,500.114018
2022-03-30,EUR,ARS,123.770248
2022-03-30,EUR,AUD,1.487896
2022-03-30,EUR,AWG,2.008996
2022-03-30,EUR,AZN,1.891281
2022-03-30,EUR,BAM,1.961479
2022-03-30,EUR,BBD,2.25349
2022-03-30,EUR,BDT,96.234333
2022-03-30,EUR,BGN,1.955993
2022-03-30,EUR,BHD,0.420807
2022-03-30,EUR,BIF,2243.379364
2022-03-30,EUR,BMD,1.116109
2022-03-30,EUR,BND,1.511352
2022-03-30,EUR,BOB,7.673097
2022-03-30,EUR,BRL,5.325184
2022-03-30,EUR,BSD,1.116114
2022-03-30,EUR,BTC,2.3727283e-05
2022-03-30,EUR,BTN,84.74575
2022-03-30,EUR,BWP,12.748011
2022-03-30,EUR,BYN,3.635068
2022-03-30,EUR,BYR,21875.739068
2022-03-30,EUR,BZD,2.249679
2022-03-30,EUR,CAD,1.393222
2022-03-30,EUR,CDF,2244.495642
2022-03-30,EUR,CHF,1.030404
2022-03-30,EUR,CLF,0.031919
2022-03-30,EUR,CLP,880.75487
2022-03-30,EUR,CNY,7.084723
2022-03-30,EUR,COP,4186.681625
2022-03-30,EUR,CRC,731.466454
2022-03-30,EUR,CUC,1.116109
2022-03-30,EUR,CUP,29.576892
2022-03-30,EUR,CVE,110.773583
2022-03-30,EUR,CZK,24.43442
2022-03-30,EUR,DJF,198.354646
2022-03-30,EUR,DKK,7.437861
2022-03-30,EUR,DOP,61.385968
2022-03-30,EUR,DZD,158.992627
2022-03-30,EUR,EGP,20.387745
2022-03-30,EUR,ERN,16.741643
2022-03-30,EUR,ETB,56.921821
2022-03-30,EUR,FJD,2.326251
2022-03-30,EUR,FKP,0.85601
2022-03-30,EUR,GEL,3.465534
2022-03-30,EUR,GGP,0.85601
2022-03-30,EUR,GHS,8.398747
2022-03-30,EUR,GIP,0.85601
2022-03-30,EUR,GMD,60.213858
2022-03-30,EUR,GNF,9916.629316
2022-03-30,EUR,GTQ,8.5771
2022-03-30,EUR,GYD,233.502433
2022-03-30,EUR,HKD,8.736065
2022-03-30,EUR,HNL,27.221959
2022-03-30,EUR,HRK,7.573578
2022-03-30,EUR,HTG,118.30469
2022-03-30,EUR,HUF,367.277641
2022-03-30,EUR,IDR,15985.86374
2022-03-30,EUR,ILS,3.549523
2022-03-30,EUR,IMP,0.85601
2022-03-30,EUR,INR,84.63238
2022-03-30,EUR,IQD,1629.519339
2022-03-30,EUR,IRR,47267.221636
2022-03-30,EUR,ISK,142.002517
2022-03-30,EUR,JEP,0.85601
2022-03-30,EUR,JMD,171.341424
2022-03-30,EUR,JOD,0.791303
2022-03-30,EUR,JPY,136.238417
2022-03-30,EUR,KES,128.352528
2022-03-30,EUR,KGS,92.981962
2022-03-30,EUR,KHR,4525.82224
2022-03-30,EUR,KMF,492.649062
2022-03-30,EUR,KPW,1004.498613
2022-03-30,EUR,KRW,1351.095268
2022-03-30,EUR,KWD,0.339018
2022-03-30,EUR,KYD,0.930078
2022-03-30,EUR,KZT,519.143384
2022-03-30,EUR,LAK,13114.281837
2022-03-30,EUR,LBP,1691.30934
2022-03-30,EUR,LKR,329.244949
2022-03-30,EUR,LRD,170.765029
2022-03-30,EUR,LSL,16.217089
2022-03-30,EUR,LTL,3.29558
2022-03-30,EUR,LVL,0.675123
2022-03-30,EUR,LYD,5.217782
2022-03-30,EUR,MAD,10.776589
2022-03-30,EUR,MDL,20.424317
2022-03-30,EUR,MGA,4462.204568
2022-03-30,EUR,MKD,61.633452
2022-03-30,EUR,MMK,1984.565189
2022-03-30,EUR,MNT,3213.024613
2022-03-30,EUR,MOP,8.997313
2022-03-30,EUR,MRO,398.45077
2022-03-30,EUR,MUR,49.498826
2022-03-30,EUR,MVR,17.244198
2022-03-30,EUR,MWK,912.418751
2022-03-30,EUR,MXN,22.188587
2022-03-30,EUR,MYR,4.692683
2022-03-30,EUR,MZN,71.240944
2022-03-30,EUR,NAD,16.21696
2022-03-30,EUR,NGN,464.022499
2022-03-30,EUR,NIO,39.87892
2022-03-30,EUR,NOK,9.568577
2022-03-30,EUR,NPR,135.596487
2022-03-30,EUR,NZD,1.601321
2022-03-30,EUR,OMR,0.429741
2022-03-30,EUR,PAB,1.116114
2022-03-30,EUR,PEN,4.140699
2022-03-30,EUR,PGK,3.923121
2022-03-30,EUR,PHP,58.193885
2022-03-30,EUR,PKR,203.522441
2022-03-30,EUR,PLN,4.643081
2022-03-30,EUR,PYG,7766.164758
2022-03-30,EUR,QAR,4.063768
2022-03-30,EUR,RON,4.948496
2022-03-30,EUR,RSD,117.727493
2022-03-30,EUR,RUB,93.201343
2022-03-30,EUR,RWF,1135.082991
2022-03-30,EUR,SAR,4.187258
2022-03-30,EUR,SBD,8.946837
2022-03-30,EUR,SCR,16.089808
2022-03-30,EUR,SDG,499.453238
2022-03-30,EUR,SEK,10.326575
2022-03-30,EUR,SGD,1.509621
2022-03-30,EUR,SHP,1.537327
2022-03-30,EUR,SLL,13242.634495
2022-03-30,EUR,SOS,651.807511
2022-03-30,EUR,SRD,23.06667
2022-03-30,EUR,STD,23101.205702
2022-03-30,EUR,SVC,9.766124
2022-03-30,EUR,SYP,2803.666527
2022-03-30,EUR,SZL,16.228098
2022-03-30,EUR,THB,37.183734
2022-03-30,EUR,TJS,14.475261
2022-03-30,EUR,TMT,3.917543
2022-03-30,EUR,TND,3.288619
2022-03-30,EUR,TOP,2.514092
2022-03-30,EUR,TRY,16.357729
2022-03-30,EUR,TTD,7.583338
2022-03-30,EUR,TWD,31.815468
2022-03-30,EUR,TZS,2589.373399
2022-03-30,EUR,UAH,32.980276
2022-03-30,EUR,UGX,4011.251476
2022-03-30,EUR,UYU,46.278271
2022-03-30,EUR,UZS,12781.68178
2022-03-30,EUR,VEF,238657864730.44336
2022-03-30,EUR,VND,25510.34847
2022-03-30,EUR,VUV,127.366584
2022-03-30,EUR,WST,2.926489
2022-03-30,EUR,XAF,657.85146
2022-03-30,EUR,XAG,0.044831
2022-03-30,EUR,XAU,0.000577
2022-03-30,EUR,XCD,3.016341
2022-03-30,EUR,XDR,0.809932
2022-03-30,EUR,XOF,664.638932
2022-03-30,EUR,XPF,120.595342
2022-03-30,EUR,YER,279.306072
2022-03-30,EUR,ZAR,16.17845
2022-03-30,EUR,ZMK,10046.322195
2022-03-30,EUR,ZMW,20.061573
2022-03-30,EUR,ZWL,359.386686
2022-03-31,EUR,GBP,0.842202
2022-03-31,EUR,USD,1.107199
2022-03-31,EUR,AED,4.066851
2022-03-31,EUR,AFN,97.984693
2022-03-31,EUR,ALL,121.352771
2022-03-31,EUR,AMD,537.999237
2022-03-31,EUR,ANG,1.993598
2022-03-31,EUR,AOA,496.121374
2022-03-31,EUR,ARS,122.899012
2022-03-31,EUR,AUD,1.477922
2022-03-31,EUR,AWG,1.993511
2022-03-31,EUR,AZN,1.837291
2022-03-31,EUR,BAM,1.950332
2022-03-31,EUR,BBD,2.233524
2022-03-31,EUR,BDT,95.380978
2022-03-31,EUR,BGN,1.954647
2022-03-31,EUR,BHD,0.41749
2022-03-31,EUR,BIF,2225.469499
2022-03-31,EUR,BMD,1.107199
2022-03-31,EUR,BND,1.49809
2022-03-31,EUR,BOB,7.60503
2022-03-31,EUR,BRL,5.247345
2022-03-31,EUR,BSD,1.106192
2022-03-31,EUR,BTC,2.4330928e-05
2022-03-31,EUR,BTN,83.730092
2022-03-31,EUR,BWP,12.641948
2022-03-31,EUR,BYN,3.602843
2022-03-31,EUR,BYR,21701.095615
2022-03-31,EUR,BZD,2.229694
2022-03-31,EUR,CAD,1.383993
2022-03-31,EUR,CDF,2225.469589
2022-03-31,EUR,CHF,1.022211
2022-03-31,EUR,CLF,0.03157
2022-03-31,EUR,CLP,871.121948
2022-03-31,EUR,CNY,7.01948
2022-03-31,EUR,COP,4169.533363
2022-03-31,EUR,CRC,724.982788
2022-03-31,EUR,CUC,1.107199
2022-03-31,EUR,CUP,29.340767
2022-03-31,EUR,CVE,110.664526
2022-03-31,EUR,CZK,24.40222
2022-03-31,EUR,DJF,196.771297
2022-03-31,EUR,DKK,7.438737
2022-03-31,EUR,DOP,60.951251
2022-03-31,EUR,DZD,158.371246
2022-03-31,EUR,EGP,20.237271
2022-03-31,EUR,ERN,16.607987
2022-03-31,EUR,ETB,56.47842
2022-03-31,EUR,FJD,2.31205
2022-03-31,EUR,FKP,0.849176
2022-03-31,EUR,GEL,3.437818
2022-03-31,EUR,GGP,0.849176
2022-03-31,EUR,GHS,8.314743
2022-03-31,EUR,GIP,0.849176
2022-03-31,EUR,GMD,59.512195
2022-03-31,EUR,GNF,9826.388772
2022-03-31,EUR,GTQ,8.501012
2022-03-31,EUR,GYD,231.429679
2022-03-31,EUR,HKD,8.673491
2022-03-31,EUR,HNL,26.982332
2022-03-31,EUR,HRK,7.570801
2022-03-31,EUR,HTG,117.808955
2022-03-31,EUR,HUF,367.692981
2022-03-31,EUR,IDR,15896.329337
2022-03-31,EUR,ILS,3.532567
2022-03-31,EUR,IMP,0.849176
2022-03-31,EUR,INR,84.046849
2022-03-31,EUR,IQD,1616.510184
2022-03-31,EUR,IRR,46779.147124
2022-03-31,EUR,ISK,141.998397
2022-03-31,EUR,JEP,0.849176
2022-03-31,EUR,JMD,169.80777
2022-03-31,EUR,JOD,0.78504
2022-03-31,EUR,JPY,134.811969
2022-03-31,EUR,KES,127.327632
2022-03-31,EUR,KGS,91.301796
2022-03-31,EUR,KHR,4489.69124
2022-03-31,EUR,KMF,491.9839
2022-03-31,EUR,KPW,996.479268
2022-03-31,EUR,KRW,1344.807854
2022-03-31,EUR,KWD,0.336533
2022-03-31,EUR,KYD,0.921793
2022-03-31,EUR,KZT,521.634201
2022-03-31,EUR,LAK,13009.585605
2022-03-31,EUR,LBP,1676.299035
2022-03-31,EUR,LKR,325.21903
2022-03-31,EUR,LRD,169.075992
2022-03-31,EUR,LSL,16.209762
2022-03-31,EUR,LTL,3.26927
2022-03-31,EUR,LVL,0.669733
2022-03-31,EUR,LYD,5.137251
2022-03-31,EUR,MAD,10.545791
2022-03-31,EUR,MDL,20.27624
2022-03-31,EUR,MGA,4412.187366
2022-03-31,EUR,MKD,61.641097
2022-03-31,EUR,MMK,1966.965898
2022-03-31,EUR,MNT,3187.373653
2022-03-31,EUR,MOP,8.920832
2022-03-31,EUR,MRO,395.269765
2022-03-31,EUR,MUR,50.20881
2022-03-31,EUR,MVR,17.106516
2022-03-31,EUR,MWK,905.136715
2022-03-31,EUR,MXN,22.010113
2022-03-31,EUR,MYR,4.655494
2022-03-31,EUR,MZN,70.672486
2022-03-31,EUR,NAD,16.209442
2022-03-31,EUR,NGN,460.317803
2022-03-31,EUR,NIO,39.538402
2022-03-31,EUR,NOK,9.729166
2022-03-31,EUR,NPR,133.972535
2022-03-31,EUR,NZD,1.597459
2022-03-31,EUR,OMR,0.42627
2022-03-31,EUR,PAB,1.106192
2022-03-31,EUR,PEN,4.122122
2022-03-31,EUR,PGK,3.897319
2022-03-31,EUR,PHP,57.456416
2022-03-31,EUR,PKR,203.226247
2022-03-31,EUR,PLN,4.643052
2022-03-31,EUR,PYG,7686.799983
2022-03-31,EUR,QAR,4.031275
2022-03-31,EUR,RON,4.942513
2022-03-31,EUR,RSD,117.70629
2022-03-31,EUR,RUB,90.513827
2022-03-31,EUR,RWF,1126.574734
2022-03-31,EUR,SAR,4.153828
2022-03-31,EUR,SBD,8.882497
2022-03-31,EUR,SCR,15.95991
2022-03-31,EUR,SDG,495.473741
2022-03-31,EUR,SEK,10.395598
2022-03-31,EUR,SGD,1.500036
2022-03-31,EUR,SHP,1.525055
2022-03-31,EUR,SLL,13147.984995
2022-03-31,EUR,SOS,648.818204
2022-03-31,EUR,SRD,22.956108
2022-03-31,EUR,STD,22916.778821
2022-03-31,EUR,SVC,9.678628
2022-03-31,EUR,SYP,2781.283649
2022-03-31,EUR,SZL,16.209639
2022-03-31,EUR,THB,36.83322
2022-03-31,EUR,TJS,14.347284
2022-03-31,EUR,TMT,3.886268
2022-03-31,EUR,TND,3.25185
2022-03-31,EUR,TOP,2.489532
2022-03-31,EUR,TRY,16.243935
2022-03-31,EUR,TTD,7.51608
2022-03-31,EUR,TWD,31.699872
2022-03-31,EUR,TZS,2568.700893
2022-03-31,EUR,UAH,32.65983
2022-03-31,EUR,UGX,3964.559532
2022-03-31,EUR,UYU,45.641746
2022-03-31,EUR,UZS,12622.065695
2022-03-31,EUR,VEF,236752556136.05637
2022-03-31,EUR,VND,25288.973183
2022-03-31,EUR,VUV,126.349762
2022-03-31,EUR,WST,2.903126
2022-03-31,EUR,XAF,654.118917
2022-03-31,EUR,XAG,0.044627
2022-03-31,EUR,XAU,0.000572
2022-03-31,EUR,XCD,2.99226
2022-03-31,EUR,XDR,0.799624
2022-03-31,EUR,XOF,656.027249
2022-03-31,EUR,XPF,119.577526
2022-03-31,EUR,YER,277.076266
2022-03-31,EUR,ZAR,16.176611
2022-03-31,EUR,ZMK,9966.123775
2022-03-31,EUR,ZMW,19.966693
2022-03-31,EUR,ZWL,356.517548
2022-04-01,EUR,GBP,0.842499
2022-04-01,EUR,USD,1.104845
2022-04-01,EUR,AED,4.058143
2022-04-01,EUR,AFN,97.226792
2022-04-01,EUR,ALL,121.09545
2022-04-01,EUR,AMD,535.607341
2022-04-01,EUR,ANG,1.992518
2022-04-01,EUR,AOA,491.185532
2022-04-01,EUR,ARS,122.862632
2022-04-01,EUR,AUD,1.473127
2022-04-01,EUR,AWG,1.988722
2022-04-01,EUR,AZN,1.882623
2022-04-01,EUR,BAM,1.953868
2022-04-01,EUR,BBD,2.232287
2022-04-01,EUR,BDT,95.329031
2022-04-01,EUR,BGN,1.956123
2022-04-01,EUR,BHD,0.416947
2022-04-01,EUR,BIF,2221.843861
2022-04-01,EUR,BMD,1.104845
2022-04-01,EUR,BND,1.498986
2022-04-01,EUR,BOB,7.611913
2022-04-01,EUR,BRL,5.14735
2022-04-01,EUR,BSD,1.105555
2022-04-01,EUR,BTC,2.3871624e-05
2022-04-01,EUR,BTN,83.976793
2022-04-01,EUR,BWP,12.686056
2022-04-01,EUR,BYN,3.600983
2022-04-01,EUR,BYR,21654.967516
2022-04-01,EUR,BZD,2.228491
2022-04-01,EUR,CAD,1.38316
2022-04-01,EUR,CDF,2220.739415
2022-04-01,EUR,CHF,1.022701
2022-04-01,EUR,CLF,0.031352
2022-04-01,EUR,CLP,865.094254
2022-04-01,EUR,CNY,7.030246
2022-04-01,EUR,COP,4147.997979
2022-04-01,EUR,CRC,724.579271
